21.09.2011,92.1464
22.09.2011,93.2949
23.09.2011,89.6285
26.09.2011,94.66
27.09.2011,93.6268
28.09.2011,93.2476
29.09.2011,92.7026
30.09.2011,92.8085
03.10.2011,88.6892
04.10.2011,88.5123
05.10.2011,90.0244
06.10.2011,89.0149
07.10.2011,88.859
10.10.2011,87.367
11.10.2011,87.2196
12.10.2011,84.7938
13.10.2011,86.4263
14.10.2011,85.321
17.10.2011,85.6154
18.10.2011,86.5021
19.10.2011,84.7414
20.10.2011,86.0589
21.10.2011,66.8861
24.10.2011,88.9295
25.10.2011,99.2913
26.10.2011,98.6599
27.10.2011,87.1324
28.10.2011,87.0564
31.10.2011,87.4855
01.11.2011,88.5085
02.11.2011,98.5046
03.11.2011,96.4348
04.11.2011,98.3503
07.11.2011,97.2317
08.11.2011,96.6977
09.11.2011,96.6586
10.11.2011,99.4494
11.11.2011,97.9206
14.11.2011,104.7836
15.11.2011,105.9007
16.11.2011,103.4268
17.11.2011,111.7134
18.11.2011,98.7263
21.11.2011,106.5194
22.11.2011,102.5522
23.11.2011,100.9053
24.11.2011,100.0332
25.11.2011,97.3696
28.11.2011,93.6054
29.11.2011,92.6767
30.11.2011,91.8734
01.12.2011,91.946
02.12.2011,90.3572
05.12.2011,88.5172
06.12.2011,89.8728
07.12.2011,90.2989
08.12.2011,91.1984
09.12.2011,89.2982
12.12.2011,89.9937
13.12.2011,95.6808
14.12.2011,95.3469
15.12.2011,90.2253
16.12.2011,91.2494
19.12.2011,92.9502
20.12.2011,90.2798
21.12.2011,86.282
22.12.2011,83.7746
23.12.2011,81.261
27.12.2011,78.953
28.12.2011,80.3986
29.12.2011,86.9822
30.12.2011,91.6638
02.01.2012,89.6357
03.01.2012,89.2309
04.01.2012,89.9086
05.01.2012,88.4169
06.01.2012,87.0812
09.01.2012,86.2086
10.01.2012,87.1225
11.01.2012,79.2977
12.01.2012,79.2253
13.01.2012,81.7697
16.01.2012,80.5735
17.01.2012,79.2333
18.01.2012,82.1787
19.01.2012,80.4608
20.01.2012,79.6581
23.01.2012,76.549
24.01.2012,80.2778
25.01.2012,79.597
26.01.2012,81.7924
27.01.2012,79.2113
30.01.2012,79.32
31.01.2012,79.5655
01.02.2012,77.8771
02.02.2012,73.3436
03.02.2012,76.0662
06.02.2012,76.422
07.02.2012,74.954
08.02.2012,88.7603
09.02.2012,79.8944
10.02.2012,76.5192
13.02.2012,70.4497
14.02.2012,85.0768
15.02.2012,77.6039
16.02.2012,78.56
17.02.2012,76.5051
20.02.2012,73.5265
21.02.2012,83.0068
22.02.2012,84.9452
23.02.2012,82.6133
24.02.2012,85.9628
27.02.2012,85.3492
28.02.2012,79.4949
29.02.2012,77.1787
01.03.2012,76.1049
02.03.2012,77.6111
05.03.2012,77.6166
06.03.2012,84.6516
07.03.2012,82.6789
08.03.2012,87.7956
09.03.2012,85.4694
12.03.2012,79.9803
13.03.2012,75.6283
14.03.2012,74.3429
15.03.2012,74.3173
16.03.2012,86.1931
19.03.2012,84.3287
20.03.2012,86.3274
21.03.2012,83.5272
22.03.2012,86.1333
23.03.2012,85.6744
26.03.2012,81.0782
27.03.2012,84.4644
28.03.2012,90.3541
29.03.2012,93.1721
30.03.2012,83.4817
02.04.2012,84.7991
03.04.2012,85.6895
04.04.2012,86.699
05.04.2012,86.025
10.04.2012,94.4429
11.04.2012,94.475
12.04.2012,95.1593
13.04.2012,94.4101
16.04.2012,98.1152
17.04.2012,95.331
18.04.2012,93.7917
19.04.2012,96.3171
20.04.2012,91.4957
23.04.2012,99.7695
24.04.2012,94.4561
25.04.2012,91.0021
26.04.2012,90.3023
27.04.2012,87.3269
30.04.2012,88.1459
02.05.2012,86.4107
03.05.2012,85.4022
04.05.2012,87.6583
07.05.2012,89.0005
08.05.2012,89.4709
09.05.2012,90.4963
10.05.2012,87.7546
11.05.2012,86.0197
14.05.2012,95.8735
15.05.2012,95.7909
16.05.2012,95.0107
17.05.2012,98.4271
18.05.2012,97.4643
21.05.2012,93.4577
22.05.2012,96.7015
23.05.2012,99.575
24.05.2012,101.5764
25.05.2012,97.4699
28.05.2012,97.3726
29.05.2012,95.5593
30.05.2012,99.8405
31.05.2012,99.6724
01.06.2012,100.5542
04.06.2012,98.3637
05.06.2012,95.4746
06.06.2012,91.6546
07.06.2012,85.9996
08.06.2012,81.505
11.06.2012,84.2133
12.06.2012,87.8254
13.06.2012,88.4418
14.06.2012,88.0399
15.06.2012,87.9352
18.06.2012,86.6586
19.06.2012,81.2889
20.06.2012,80.5279
21.06.2012,76.5364
22.06.2012,81.8658
25.06.2012,89.5252
26.06.2012,90.6347
27.06.2012,85.8646
28.06.2012,85.7021
29.06.2012,81.7829
02.07.2012,81.2976
03.07.2012,76.2424
04.07.2012,77.0377
05.07.2012,77.9325
06.07.2012,77.4793
09.07.2012,82.1152
